recall_id,clause_id,clause_text
576020968ddaf40006ce9746,4,"The narrator would take them out hunting, even though he himself wasn't that interested."
576020968ddaf40006ce9746,5,They eventually decided they wanted to go bear hunting in Canada.
576020968ddaf40006ce9746,6,They hired a remote cabin that required them to travel (by canoe and hiking) for several days.
576020968ddaf40006ce9746,7,On arrival they got nervous as it all seemed very spooky.
576020968ddaf40006ce9746,8,They spent several days in the cabin playing cards.
576020968ddaf40006ce9746,9,Eventually one of them thought they would be made fun of if they returned without a bear.
576020968ddaf40006ce9746,10,So they cut the cards to decide who would go out and hunt.
576020968ddaf40006ce9746,11,It was the narrator.
576020968ddaf40006ce9746,12,He went hunting and on eventually finding a bear discovered that the gun wasn't loaded.
576020968ddaf40006ce9746,13,The bear chased him all the way back to the cabin.
576020968ddaf40006ce9746,14,He screamed at his colleagues to open the door.
576020968ddaf40006ce9746,15,They opened it and the bear ran in.
576020968ddaf40006ce9746,16,He shouted that they could skin the bear.
576020968ddaf40006ce9746,17,They agreed he'd lived up to his part of the bargain.
576020968ddaf40006ce9746,18,But they never invited him hunting again.
60b9f1fe58782eeab6372f1c,1,It was a story about a guy
60b9f1fe58782eeab6372f1c,2,and three of his friends
60b9f1fe58782eeab6372f1c,3,he met in 1949
60b9f1fe58782eeab6372f1c,4,"when they started college,"
60b9f1fe58782eeab6372f1c,5,"he had met them before this,"
60b9f1fe58782eeab6372f1c,6,they all went to the same school.
60b9f1fe58782eeab6372f1c,7,In high school they remained friends
60b9f1fe58782eeab6372f1c,8,as they were athletes in different schools.
60b9f1fe58782eeab6372f1c,9,He was from the farms
60b9f1fe58782eeab6372f1c,10,and the other 3 from the city.
60b9f1fe58782eeab6372f1c,11,After graduation they found out all four were going to the same college
60b9f1fe58782eeab6372f1c,12,and became good friends.
60b9f1fe58782eeab6372f1c,13,The narrator of the story was used to hunting
60b9f1fe58782eeab6372f1c,14,and the farm style of life
60b9f1fe58782eeab6372f1c,15,where the other three were not.
60b9f1fe58782eeab6372f1c,16,They would hunt squirrels and rabbits.
60b9f1fe58782eeab6372f1c,17,They would also help him with chores on the farm.
60b9f1fe58782eeab6372f1c,18,They then decided they would want to go hunt a bear.
60b9f1fe58782eeab6372f1c,19,They went for the trip
60b9f1fe58782eeab6372f1c,20,and stayed in a small cabin.
60b9f1fe58782eeab6372f1c,21,After days of no success
60b9f1fe58782eeab6372f1c,22,"eventually the narrator came across the bear,"
60b9f1fe58782eeab6372f1c,23,a very big one.
60b9f1fe58782eeab6372f1c,24,He had forgotten to load his gun
60b9f1fe58782eeab6372f1c,25,and was chased by the bear.
60b9f1fe58782eeab6372f1c,26,He ran as fast as he could back to the cabin
60b9f1fe58782eeab6372f1c,27,screaming for them to open the door.
60b9f1fe58782eeab6372f1c,28,This was 30 years ago
60b9f1fe58782eeab6372f1c,29,and he hasn't been invited to go on another trip again since.
573c6b96b3a71f00146df8c4,1,They all met in 1949
573c6b96b3a71f00146df8c4,2,and went to the same school
573c6b96b3a71f00146df8c4,3,and became friends.
573c6b96b3a71f00146df8c4,4,He lived on a farm
573c6b96b3a71f00146df8c4,5,and they lived in the city
573c6b96b3a71f00146df8c4,6,- they used to visit him on the farm
573c6b96b3a71f00146df8c4,7,and they liked to hunt
573c6b96b3a71f00146df8c4,8,but he didn't.
573c6b96b3a71f00146df8c4,9,They had an idea to go on a trip to Canada to hunt bears
573c6b96b3a71f00146df8c4,10,so they went there.
573c6b96b3a71f00146df8c4,11,They had to go across a lake to get to the woods
573c6b96b3a71f00146df8c4,12,and had to walk what felt like five hundred miles to get to their cabin.
573c6b96b3a71f00146df8c4,13,The walk was scary
573c6b96b3a71f00146df8c4,14,so it put them off wanting to go hunting for bears
573c6b96b3a71f00146df8c4,15,as they were all spooked out.
573c6b96b3a71f00146df8c4,16,So for a few days they just stayed in the cabin together
573c6b96b3a71f00146df8c4,17,and played cards.
573c6b96b3a71f00146df8c4,18,Then they realised that if they didn't bring back a bear people wouldn't believe them
573c6b96b3a71f00146df8c4,19,and would probably make fun of them.
573c6b96b3a71f00146df8c4,20,So they played the high cards game
573c6b96b3a71f00146df8c4,21,and who ever picked the highest card had to go and hunt the bear alone
573c6b96b3a71f00146df8c4,22,and bring it back to the cabin dead.
573c6b96b3a71f00146df8c4,23,The others would skin the bear
573c6b96b3a71f00146df8c4,24,and prepare it to take back as a trophy.
573c6b96b3a71f00146df8c4,25,The story teller got the high card
573c6b96b3a71f00146df8c4,26,so had to go out and hunt.
573c6b96b3a71f00146df8c4,27,"He went out and took a gun,"
573c6b96b3a71f00146df8c4,28,found a bear bigger than he'd even seen on pictures.
573c6b96b3a71f00146df8c4,29,He went to shoot it
573c6b96b3a71f00146df8c4,30,and realised that he hadn't loaded the gun
573c6b96b3a71f00146df8c4,31,so ran instead.
573c6b96b3a71f00146df8c4,32,He got back to the cabin just in time
573c6b96b3a71f00146df8c4,33,and slammed the door.
573c6b96b3a71f00146df8c4,34,They didn't go bear hunting again.
58945874b5496d00018cfe1c,1,Four friends from their childhood used to go hunting on a farm
58945874b5496d00018cfe1c,2,(three guys from the city).
58945874b5496d00018cfe1c,3,They decided to go bear hunting in Canada
58945874b5496d00018cfe1c,4,and hired a cabin in the wood
58945874b5496d00018cfe1c,5,which were spooky.
58945874b5496d00018cfe1c,6,Once of them who didn't even want to go hunting
58945874b5496d00018cfe1c,7,was chosen to hunt a bear
58945874b5496d00018cfe1c,8,for the others to skin.
58945874b5496d00018cfe1c,9,He found a big old bear
58945874b5496d00018cfe1c,10,but couldn't shoot it
58945874b5496d00018cfe1c,11,because he forgot to load the rifle.
58945874b5496d00018cfe1c,12,The bear chased him back to the cabin.
58945874b5496d00018cfe1c,13,He shouted to open the door
58945874b5496d00018cfe1c,14,and then swerved
58945874b5496d00018cfe1c,15,and the bear went inside!
5660c8ff9df648001102f010,1,He met a group of friends initially in school in 1949.
5660c8ff9df648001102f010,2,"He was a farm boy,"
5660c8ff9df648001102f010,3,they were city boys.
5660c8ff9df648001102f010,4,The friends liked to come out to the farm
5660c8ff9df648001102f010,5,"and do country related chores,"
5660c8ff9df648001102f010,6,hunting and such.
5660c8ff9df648001102f010,7,He never enjoyed it
5660c8ff9df648001102f010,8,as it wasn't a new experience for him
5660c8ff9df648001102f010,9,as it was for the city friends.
5660c8ff9df648001102f010,10,One day they decided to go to Canada
5660c8ff9df648001102f010,11,and got a flight there to hunt for bears.
5660c8ff9df648001102f010,12,They hiked for a long time
5660c8ff9df648001102f010,13,and arrived at a cabin in the north woods.
5660c8ff9df648001102f010,14,They decided they didn't want to go bear hunting
5660c8ff9df648001102f010,15,but had to do something
5660c8ff9df648001102f010,16,because they told everyone they'd go near hunting
5660c8ff9df648001102f010,17,so thought they had to go back with a bear.
5660c8ff9df648001102f010,18,They cut the cards to decide who would hunt for the bear
5660c8ff9df648001102f010,19,and the rest would skin and prepare the bear for taking home.
5660c8ff9df648001102f010,20,He went to find a bear
5660c8ff9df648001102f010,21,"but the gun didn't work,"
5660c8ff9df648001102f010,22,so he ran
5660c8ff9df648001102f010,23,but the bear chased him back to the cabin.
647f99680ecd4f7712a8c8f9,1,This is a story about three friends who met back in 1949.
647f99680ecd4f7712a8c8f9,2,They are three big strong men who were athletes in college.
647f99680ecd4f7712a8c8f9,3,"After college, one worked on a farm and the other two worked in the city."
647f99680ecd4f7712a8c8f9,4,"The farm worker, who'd been raised outdoors, wasn't really an outdoors type person."
647f99680ecd4f7712a8c8f9,5,The other two loved the out doors and convinced their friend to go bear hunting with them.
647f99680ecd4f7712a8c8f9,6,"He wasn't that interested in hunting, but allowed himself to be convinced."
647f99680ecd4f7712a8c8f9,7,The three friends took a plane from Fort Worth and travelled to a cabin in the north woods.
647f99680ecd4f7712a8c8f9,8,"The place was so spooky none of them felt like hunting, so they spent the majority of the time playing cards, eating and sleeping."
647f99680ecd4f7712a8c8f9,9,They eventually decided that at least one of them should hunt and kill a bear so as not to face ridicule back home by returning empty-handed.
647f99680ecd4f7712a8c8f9,10,So they cut cards to decide who would go and the farmworker drew the highest card.
647f99680ecd4f7712a8c8f9,11,"He went out, despite having had no desire to go on the hunting trip, and came across a large bear."
647f99680ecd4f7712a8c8f9,12,"He attempted to shoot it, but discovered he's forgotten to load his rifle."
647f99680ecd4f7712a8c8f9,13,The bear then chased him back through the woods and all the while he was shouting to his friends to open the cabin door for him.
647f99680ecd4f7712a8c8f9,14,"As he approached the cabin he turned sharply and, as the door was open, the bear charged inside."
647f99680ecd4f7712a8c8f9,15,He then shut the door behind the bear with his friends inside.
647f99680ecd4f7712a8c8f9,16,"Subsequent to this, he hasn't been asked on any more hunting trips."
60a4d771dee801a5f428e1b6,1,I had met my friends through sports.
60a4d771dee801a5f428e1b6,2,We were all athletes in different schools.
60a4d771dee801a5f428e1b6,3,I was the farm guy and they were from the city.
60a4d771dee801a5f428e1b6,4,Our friendship grew when we started attending the same school we all applied for.
60a4d771dee801a5f428e1b6,5,"They were interested in the farm life, so they would come visit."
60a4d771dee801a5f428e1b6,6,"They helped with chores, daily tasks and explore the environment."
60a4d771dee801a5f428e1b6,7,I was not as enthusiastic because I was already accustomed to the life but I joined in because I was part of the friendship.
60a4d771dee801a5f428e1b6,8,"In all the activities done in the farm, they were mostly interested in hunting."
60a4d771dee801a5f428e1b6,9,The interest grew to the point of them suggesting that we go bear hunting in the woods of Canada.
60a4d771dee801a5f428e1b6,10,I did not like the idea but because we are friends I let them convince me otherwise.
60a4d771dee801a5f428e1b6,11,"So, we booked a flight to go there and stayed in an old creepy cabin."
60a4d771dee801a5f428e1b6,12,"For the first couple of days, we were settling in and playing games."
60a4d771dee801a5f428e1b6,13,"At some point, the idea of bear hunting grew and we started talking about it again."
60a4d771dee801a5f428e1b6,14,There was some indecision about who was going to out and hunt the bear.
60a4d771dee801a5f428e1b6,15,"To solve the problem, we played a game of cards and whomever accumulated the most points will be the one going out."
60a4d771dee801a5f428e1b6,16,"I was the one who did, the person who was not interested in going there in the first place."
60a4d771dee801a5f428e1b6,17,"I went out in the woods, for same time it was very quite with not activity."
60a4d771dee801a5f428e1b6,18,"I heard a sound and as I turned to see where it came from, a huge bear was staring at me."
60a4d771dee801a5f428e1b6,19,I was very scared and the first instinct was to shoot.
60a4d771dee801a5f428e1b6,20,Unfortunately I did not load the gun and in a state of panic I resorted to running.
60a4d771dee801a5f428e1b6,21,"It was in that moment, I realized that I was not much of a fast runner."
60a4d771dee801a5f428e1b6,22,The bear was right behind me.
60a4d771dee801a5f428e1b6,23,"I managed to get to the cabin, and shouted, signaling my friends to open."
60a4d771dee801a5f428e1b6,24,They did just that but the bear came in with me.
60a4d771dee801a5f428e1b6,25,I declared that I had did my part and it was time for them to do theirs.
60a4d771dee801a5f428e1b6,26,"After that experience, they had never talked about bear hunting again."
6634d6cb760f023d8d7b2038,1,A man was talking about his friends
6634d6cb760f023d8d7b2038,2,"that he knew before 1949,"
6634d6cb760f023d8d7b2038,3,they all ended up at the same school together again.
6634d6cb760f023d8d7b2038,4,"He was happy about it,"
6634d6cb760f023d8d7b2038,5,"he also invited them up to his farm,"
6634d6cb760f023d8d7b2038,6,which they spent a lot of time hunting.
6634d6cb760f023d8d7b2038,7,"He didn't enjoy hunting as much as the others,"
6634d6cb760f023d8d7b2038,8,as he has grew up with it.
6634d6cb760f023d8d7b2038,9,"Several years passed,"
6634d6cb760f023d8d7b2038,10,doing the same things.
6634d6cb760f023d8d7b2038,11,one of them decided we should go bear hunting.
